Node 	Temperature
105	9.19411284782274
106	9.06296959888456
107	9.06296959888456
108	9.06296959888456
109	8.92591513565085
110	8.92591513565085
111	8.92591513565085
112	8.78445420821789
113	8.78445420821789
114	8.78445420821789
115	8.64009156668195
116	8.64009156668195
117	8.64009156668195
118	8.49433196113928
119	8.49433196113928
120	8.49433196113928
121	8.34868014168617
122	8.34868014168617
123	8.34868014168617
124	8.20464085841888
125	8.20464085841888
126	8.20464085841888
127	8.06371886143367
128	8.06371886143367
129	8.06371886143367
130	7.92741890082682
131	7.92741890082682
132	7.92741890082682
133	7.79724572669459
134	7.79724572669459
135	7.79724572669459
136	7.67470408913326
137	7.67470408913326
138	7.67470408913326
139	7.56129873823909
140	7.56129873823909
141	7.56129873823909
142	7.45853442410835
143	7.45853442410835
144	7.45853442410835
145	7.36791589683731
146	7.36791589683731
147	7.36791589683731
148	7.29094790652223
149	7.29094790652223
150	7.29094790652223
151	7.22913520325939
152	7.22913520325939
153	7.22913520325939
154	7.17614517674804
155	7.17614517674804
156	7.17614517674804
157	7.12463585222997
158	7.12463585222997
159	7.12463585222997
160	7.07459793311529
161	7.07459793311529
162	7.07459793311529
163	7.02602212281409
164	7.02602212281409
165	7.02602212281409
166	6.97889912473648
167	6.97889912473648
168	6.97889912473648
169	6.93321964229255
170	6.93321964229255
171	6.93321964229255
172	6.88897437889241
173	6.88897437889241
174	6.88897437889241
175	6.84615403794614
176	6.84615403794614
177	6.84615403794614
178	6.80474932286385
179	6.80474932286385
180	6.80474932286385
181	6.76475093705563
182	6.76475093705563
183	6.76475093705563
184	6.72614958393159
185	6.72614958393159
186	6.72614958393159
187	6.68893596690183
188	6.68893596690183
189	6.68893596690183
190	6.65310078937643
191	6.65310078937643
192	6.65310078937643
193	6.61863475476551
194	6.61863475476551
195	6.61863475476551
196	6.58552856647916
197	6.58552856647916
198	6.58552856647916
199	6.55377292792747
200	6.55377292792747
201	6.55377292792747
202	6.52335854252055
203	6.52335854252055
204	6.52335854252055
205	6.49427611366850
206	6.49427611366850
207	6.49427611366850
208	6.46651634478141
209	6.46651634478141
210	6.46651634478141
211	6.44006993926938
212	6.44006993926938
213	6.44006993926938
214	6.41492760054251
215	6.41492760054251
216	6.41492760054251
217	6.39108003201090
218	6.39108003201090
219	6.39108003201090
220	6.36851793708465
221	6.36851793708465
222	6.36851793708465
223	6.34723201917385
224	6.34723201917385
225	6.34723201917385
226	6.32721298168861
227	6.32721298168861
228	6.32721298168861
229	6.30829935764727
230	6.30829935764727
231	6.30829935764727
232	6.29029757997374
233	6.29029757997374
234	6.29029757997374
235	6.27315020193647
236	6.27315020193647
237	6.27315020193647
238	6.25679977680391
239	6.25679977680391
240	6.25679977680391
241	6.24118885784450
242	6.24118885784450
243	6.24118885784450
244	6.22625999832669
245	6.22625999832669
246	6.22625999832669
247	6.21195575151894
248	6.21195575151894
249	6.21195575151894
250	6.19821867068968
251	6.19821867068968
252	6.19821867068968
253	6.18499130910736
254	6.18499130910736
255	6.18499130910736
256	6.17221622004044
257	6.17221622004044
258	6.17221622004044
259	6.15983595675737
260	6.15983595675737
261	6.15983595675737
262	6.14779307252658
263	6.14779307252658
264	6.14779307252658
265	6.13603012061652
266	6.13603012061652
267	6.13603012061652
268	6.12448965429565
269	6.12448965429565
270	6.12448965429565
271	6.11311422683242
272	6.11311422683242
273	6.11311422683242
274	6.10184639149526
275	6.10184639149526
276	6.10184639149526
277	6.09062870155263
278	6.09062870155263
279	6.09062870155263
280	6.07940371027297
281	6.07940371027297
282	6.07940371027297
283	6.06811397092474
284	6.06811397092474
285	6.06811397092474
286	6.05670203677638
287	6.05670203677638
288	6.05670203677638
289	6.04511046109634
290	6.04511046109634
291	6.04511046109634
292	6.03328179715306
293	6.03328179715306
294	6.03328179715306
295	6.02115859821500
296	6.02115859821500
297	6.02115859821500
298	6.00868341755059
299	6.00868341755059
300	6.00868341755059
301	5.99579880842830
302	5.99579880842830
303	5.99579880842830
304	5.98280789742128
305	5.98280789742128
306	5.98280789742128
307	5.97003348086375
308	5.97003348086375
309	5.97003348086375
310	5.95744761666572
311	5.95744761666572
312	5.95744761666572
313	5.94502236273719
314	5.94502236273719
315	5.94502236273719
316	5.93272977698818
317	5.93272977698818
318	5.93272977698818
319	5.92054191732870
320	5.92054191732870
321	5.92054191732870
322	5.90843084166876
323	5.90843084166876
324	5.90843084166876
325	5.89636860791838
326	5.89636860791838
327	5.89636860791838
328	5.88432727398755
329	5.88432727398755
330	5.88432727398755
331	5.87227889778630
332	5.87227889778630
333	5.87227889778630
334	5.86019553722464
335	5.86019553722464
336	5.86019553722464
337	5.84804925021257
338	5.84804925021257
339	5.84804925021257
340	5.83581209466010
341	5.83581209466010
342	5.83581209466010
343	5.82345612847726
344	5.82345612847726
345	5.82345612847726
346	5.81095340957404
347	5.81095340957404
348	5.81095340957404
349	5.79827599586047
350	5.79827599586047
351	5.79827599586047
352	5.78539594524654
353	5.78539594524654
354	5.78539594524654
355	5.77228531564228
356	5.77228531564228
357	5.77228531564228
358	5.75891616495770
359	5.75891616495770
360	5.75891616495770
361	5.74526055110279
362	5.74526055110279
363	5.74526055110279
364	5.73129053198758
365	5.73129053198758
366	5.73129053198758
367	5.71697816552208
368	5.71697816552208
369	5.71697816552208
370	5.70229550961630
371	5.70229550961630
372	5.70229550961630
373	5.68721462218025
374	5.68721462218025
375	5.68721462218025
376	5.67170756112393
377	5.67170756112393
378	5.67170756112393
379	5.65579272940228
380	5.65579272940228
381	5.65579272940228
382	5.63950961250549
383	5.63950961250549
384	5.63950961250549
385	5.62286189214647
386	5.62286189214647
387	5.62286189214647
388	5.60585325003811
389	5.60585325003811
390	5.60585325003811
391	5.58848736789332
392	5.58848736789332
393	5.58848736789332
394	5.57076792742501
395	5.57076792742501
396	5.57076792742501
397	5.55269861034608
398	5.55269861034608
399	5.55269861034608
400	5.53428309836943
401	5.53428309836943
402	5.53428309836943
403	5.51552507320798
404	5.51552507320798
405	5.51552507320798
406	5.49642821657462
407	5.49642821657462
408	5.49642821657462
409	5.47699621018226
410	5.47699621018226
411	5.47699621018226
412	5.45723273574381
413	5.45723273574381
414	5.45723273574381
415	5.43714147497217
416	5.43714147497217
417	5.43714147497217
418	5.41672610958024
419	5.41672610958024
420	5.41672610958024
421	5.39599032128093
422	5.39599032128093
423	5.39599032128093
424	5.37493779178714
425	5.37493779178714
426	5.37493779178714
427	5.35357220281178
428	5.35357220281178
429	5.35357220281178
430	5.33189723606776
431	5.33189723606776
432	5.33189723606776
433	5.30991657326797
434	5.30991657326797
435	5.30991657326797
436	5.28763389612532
437	5.28763389612532
438	5.28763389612532
439	5.26505288635272
440	5.26505288635272
441	5.26505288635272
442	5.24217722566308
443	5.24217722566308
444	5.24217722566308
445	5.21901059576929
446	5.21901059576929
447	5.21901059576929
448	5.19555667838426
449	5.19555667838426
450	5.19555667838426
451	5.17181915522090
452	5.17181915522090
453	5.17181915522090
454	5.14718804694159
455	5.14718804694159
456	5.14718804694159
457	5.12113806372611
458	5.12113806372611
459	5.12113806372611
460	5.09379992156342
461	5.09379992156342
462	5.09379992156342
463	5.06530433644248
464	5.06530433644248
465	5.06530433644248
466	5.03578202435227
467	5.03578202435227
468	5.03578202435227
469	5.00536370128175
470	5.00536370128175
471	5.00536370128175
472	4.97418008321990
473	4.97418008321990
474	4.97418008321990
475	4.94236188615568
476	4.94236188615568
477	4.94236188615568
478	4.91003982607806
479	4.91003982607806
480	4.91003982607806
481	4.87734461897601
482	4.87734461897601
483	4.87734461897601
484	4.84440698083849
485	4.84440698083849
486	4.84440698083849
487	4.81135762765448
488	4.81135762765448
489	4.81135762765448
490	4.77832727541295
491	4.77832727541295
492	4.77832727541295
493	4.74544664010285
494	4.74544664010285
495	4.74544664010285
496	4.71284643771317
497	4.71284643771317
498	4.71284643771317
499	4.68065738423287
500	4.68065738423287
501	4.68065738423287
502	4.64901019565092
503	4.64901019565092
504	4.64901019565092
505	4.61803558795628
506	4.61803558795628
507	4.61803558795628
508	4.58786427713792
509	4.58786427713792
510	4.58786427713792
511	4.55862697918482
512	4.55862697918482
513	4.55862697918482
514	4.53045441008594
515	4.53045441008594
516	4.53045441008594
517	4.50347728583026
518	4.50347728583026
519	4.50347728583026
520	4.47782632240672
521	4.47782632240672
522	4.47782632240672
523	4.45363223580432
524	4.45363223580432
525	4.45363223580432
526	4.43102574201201
527	4.43102574201201
528	4.43102574201201
529	4.40948497244666
530	4.40948497244666
531	4.40948497244666
532	4.38839112550981
533	4.38839112550981
534	4.38839112550981
535	4.36772951766742
536	4.36772951766742
537	4.36772951766742
538	4.34748546538545
539	4.34748546538545
540	4.34748546538545
541	4.32764428512987
542	4.32764428512987
543	4.32764428512987
544	4.30819129336664
545	4.30819129336664
546	4.30819129336664
547	4.28911180656174
548	4.28911180656174
549	4.28911180656174
550	4.27039114118112
551	4.27039114118112
552	4.27039114118112
553	4.25201461369075
554	4.25201461369075
555	4.25201461369075
556	4.23396754055660
557	4.23396754055660
558	4.23396754055660
559	4.21623523824463
560	4.21623523824463
561	4.21623523824463
562	4.19880302322080
563	4.19880302322080
564	4.19880302322080
565	4.18165621195109
566	4.18165621195109
567	4.18165621195109
568	4.16478012090146
569	4.16478012090146
570	4.16478012090146
571	4.14816006653787
572	4.14816006653787
573	4.14816006653787
574	4.13178136532629
575	4.13178136532629
576	4.13178136532629
577	4.11562933373268
578	4.11562933373268
579	4.11562933373268
580	4.09968928822301
581	4.09968928822301
582	4.09968928822301
583	4.08394654526325
584	4.08394654526325
585	4.08394654526325
586	4.06838642131936
587	4.06838642131936
588	4.06838642131936
589	4.05299423285730
590	4.05299423285730
591	4.05299423285730
592	4.03775529634304
593	4.03775529634304
594	4.03775529634304
595	4.02265492824255
596	4.02265492824255
597	4.02265492824255
598	4.00767844502179
599	4.00767844502179
600	4.00767844502179
601	3.99281116314672
602	3.99281116314672
603	3.99281116314672
604	3.97803839908332
605	3.97803839908332
606	3.97803839908332
607	3.96334546929754
608	3.96334546929754
609	3.96334546929754
610	3.94871769025536
611	3.94871769025536
612	3.94871769025536
613	3.93414037842273
614	3.93414037842273
615	3.93414037842273
616	3.91959885026563
617	3.91959885026563
618	3.91959885026563
619	3.90507842225002
620	3.90507842225002
621	3.90507842225002
622	3.89056441084186
623	3.89056441084186
624	3.89056441084186
625	3.87604213250712
626	3.87604213250712
627	3.87604213250712
628	3.86149690371176
629	3.86149690371176
630	3.86149690371176
631	3.84691404092176
632	3.84691404092176
633	3.84691404092176
634	3.83227886060307
635	3.83227886060307
636	3.83227886060307
637	3.81757667922166
638	3.81757667922166
639	3.81757667922166
640	3.80279281324349
641	3.80279281324349
642	3.80279281324349
643	3.78791257913454
644	3.78791257913454
645	3.78791257913454
646	3.77292129336077
647	3.77292129336077
648	3.77292129336077
649	3.75780427238813
650	3.75780427238813
651	3.75780427238813
652	3.74254683268261
653	3.74254683268261
654	3.74254683268261
655	3.72713429071015
656	3.72713429071015
657	3.72713429071015
658	3.71155196293674
659	3.71155196293674
660	3.71155196293674
661	3.69578516582832
662	3.69578516582832
663	3.69578516582832
664	3.67981921585088
665	3.67981921585088
666	3.67981921585088
667	3.66363942947037
668	3.66363942947037
669	3.66363942947037
670	3.64723112315276
671	3.64723112315276
672	3.64723112315276
673	3.63057961336402
674	3.63057961336402
675	3.63057961336402
676	3.61367021657010
677	3.61367021657010
678	3.61367021657010
679	3.59658032917698
680	3.59658032917698
681	3.59658032917698
682	3.57939970735709
683	3.57939970735709
684	3.57939970735709
685	3.56213220722606
686	3.56213220722606
687	3.56213220722606
688	3.54478168489954
689	3.54478168489954
690	3.54478168489954
691	3.52735199649318
692	3.52735199649318
693	3.52735199649318
694	3.50984699812262
695	3.50984699812262
696	3.50984699812262
697	3.49227054590350
698	3.49227054590350
699	3.49227054590350
700	3.47462649595148
701	3.47462649595148
702	3.47462649595148
703	3.45691870438219
704	3.45691870438219
705	3.45691870438219
706	3.43915102731128
707	3.43915102731128
708	3.43915102731128
709	3.42132732085440
710	3.42132732085440
711	3.42132732085440
712	3.40345144112719
713	3.40345144112719
714	3.40345144112719
715	3.38552724424530
716	3.38552724424530
717	3.38552724424530
718	3.36755858632437
719	3.36755858632437
720	3.36755858632437
721	3.34954932348004
722	3.34954932348004
723	3.34954932348004
724	3.33150331182796
725	3.33150331182796
726	3.33150331182796
727	3.31342440748378
728	3.31342440748378
729	3.31342440748378
730	3.29531646656314
731	3.29531646656314
732	3.29531646656314
733	3.27718334518169
734	3.27718334518169
735	3.27718334518169
736	3.25902889945506
737	3.25902889945506
738	3.25902889945506
739	3.24085698549892
740	3.24085698549892
741	3.24085698549892
742	3.22267145942889
743	3.22267145942889
744	3.22267145942889
745	3.20447617736063
746	3.20447617736063
747	3.20447617736063
748	3.18627499540978
749	3.18627499540978
750	3.18627499540978
751	3.16807176969198
752	3.16807176969198
753	3.16807176969198
754	3.14987035632289
755	3.14987035632289
756	3.14987035632289
757	3.13167461141814
758	3.13167461141814
759	3.13167461141814
760	3.11348839109339
761	3.11348839109339
762	3.11348839109339
763	3.09531555146427
764	3.09531555146427
765	3.09531555146427
766	3.07715994864643
767	3.07715994864643
768	3.07715994864643
769	3.05902543875551
770	3.05902543875551
771	3.05902543875551
772	3.04091587790717
773	3.04091587790717
774	3.04091587790717
775	3.02283512221704
776	3.02283512221704
777	3.02283512221704
778	3.00478702780077
779	3.00478702780077
780	3.00478702780077
781	2.98677545077401
782	2.98677545077401
783	2.98677545077401
784	2.96880424725240
785	2.96880424725240
786	2.96880424725240
787	2.95087727335158
788	2.95087727335158
789	2.95087727335158
790	2.93299838518721
791	2.93299838518721
792	2.93299838518721
793	2.91517143887492
794	2.91517143887492
795	2.91517143887492
796	2.89740029053036
797	2.89740029053036
798	2.89740029053036
799	2.87968879626918
800	2.87968879626918
801	2.87968879626918
802	2.86204081220702
803	2.86204081220702
804	2.86204081220702
805	2.84446019445952
806	2.84446019445952
807	2.84446019445952
808	2.82695079914233
809	2.82695079914233
810	2.82695079914233
811	2.80951648237110
812	2.80951648237110
813	2.80951648237110
814	2.79216110026147
815	2.79216110026147
816	2.79216110026147
817	2.77488850892909
818	2.77488850892909
819	2.77488850892909
820	2.75770256448960
821	2.75770256448960
822	2.75770256448960
823	2.74060712305864
824	2.74060712305864
825	2.74060712305864
826	2.72360604075186
827	2.72360604075186
828	2.72360604075186
829	2.70672425346444
830	2.70672425346444
831	2.70672425346444
832	2.68997960377595
833	2.68997960377595
834	2.68997960377595
835	2.67336530782864
836	2.67336530782864
837	2.67336530782864
838	2.65687458176477
839	2.65687458176477
840	2.65687458176477
841	2.64050064172658
842	2.64050064172658
843	2.64050064172658
844	2.62423670385631
845	2.62423670385631
846	2.62423670385631
847	2.60807598429623
848	2.60807598429623
849	2.60807598429623
850	2.59201169918858
851	2.59201169918858
852	2.59201169918858
853	2.57603706467561
854	2.57603706467561
855	2.57603706467561
856	2.56014529689957
857	2.56014529689957
858	2.56014529689957
859	2.54432961200271
860	2.54432961200271
861	2.54432961200271
862	2.52858322612728
863	2.52858322612728
864	2.52858322612728
865	2.51289935541552
866	2.51289935541552
867	2.51289935541552
868	2.49727121600970
869	2.49727121600970
870	2.49727121600970
871	2.48169202405205
872	2.48169202405205
873	2.48169202405205
874	2.46615499568482
875	2.46615499568482
876	2.46615499568482
877	2.45065334705027
878	2.45065334705027
879	2.45065334705027
880	2.43518029429065
881	2.43518029429065
882	2.43518029429065
883	2.41972905354820
884	2.41972905354820
885	2.41972905354820
886	2.40429284096518
887	2.40429284096518
888	2.40429284096518
889	2.38886487268383
890	2.38886487268383
891	2.38886487268383
892	2.37343836484641
893	2.37343836484641
894	2.37343836484641
895	2.35800653359516
896	2.35800653359516
897	2.35800653359516
898	2.34256259507233
899	2.34256259507233
900	2.34256259507233
901	2.32709976542017
902	2.32709976542017
903	2.32709976542017
904	2.31161126078094
905	2.31161126078094
906	2.31161126078094
907	2.29609029729688
908	2.29609029729688
909	2.29609029729688
910	2.28053009111024
911	2.28053009111024
912	2.28053009111024
913	2.26492385836326
914	2.26492385836326
915	2.26492385836326
916	2.24926481519821
917	2.24926481519821
918	2.24926481519821
919	2.23354617775733
920	2.23354617775733
921	2.23354617775733
922	2.21776116218287
923	2.21776116218287
924	2.21776116218287
925	2.20190298461708
926	2.20190298461708
927	2.20190298461708
928	2.18596486120220
929	2.18596486120220
930	2.18596486120220
931	2.16994000808049
932	2.16994000808049
933	2.16994000808049
934	2.15382164139420
935	2.15382164139420
936	2.15382164139420
937	2.13760297728558
938	2.13760297728558
939	2.13760297728558
940	2.12127723189687
941	2.12127723189687
942	2.12127723189687
943	2.10483762137033
944	2.10483762137033
945	2.10483762137033
946	2.08827736184820
947	2.08827736184820
948	2.08827736184820
949	2.07158966947274
950	2.07158966947274
951	2.07158966947274
952	2.05476776038619
953	2.05476776038619
954	2.05476776038619
955	2.03780485073081
956	2.03780485073081
957	2.03780485073081
958	2.02069415664884
959	2.02069415664884
960	2.02069415664884
961	2.00342889428253
962	2.00342889428253
963	2.00342889428253
964	1.98600227977413
965	1.98600227977413
966	1.98600227977413
967	1.96840752926590
968	1.96840752926590
969	1.96840752926590
970	1.95063785890008
971	1.95063785890008
972	1.95063785890008
973	1.93268648481892
974	1.93268648481892
975	1.93268648481892
976	1.91454662316467
977	1.91454662316467
978	1.91454662316467
979	1.89629050665219
980	1.89629050665219
981	1.89629050665219
982	1.87799480173288
983	1.87799480173288
984	1.87799480173288
985	1.85965937515382
986	1.85965937515382
987	1.85965937515382
988	1.84128409366208
989	1.84128409366208
990	1.84128409366208
991	1.82286882400472
992	1.82286882400472
993	1.82286882400472
994	1.80441343292883
995	1.80441343292883
996	1.80441343292883
997	1.78591778718147
998	1.78591778718147
999	1.78591778718147
1000	1.76738175350972
1001	1.76738175350972
1002	1.76738175350972
1003	1.74880519866064
1004	1.74880519866064
1005	1.74880519866064
1006	1.73018798938131
1007	1.73018798938131
1008	1.73018798938131
1009	1.71152999241881
1010	1.71152999241881
1011	1.71152999241881
1012	1.69283107452019
1013	1.69283107452019
1014	1.69283107452019
1015	1.67409110243254
1016	1.67409110243254
1017	1.67409110243254
1018	1.65530994290293
1019	1.65530994290293
1020	1.65530994290293
1021	1.63648746267843
1022	1.63648746267843
1023	1.63648746267843
1024	1.61762352850610
1025	1.61762352850610
1026	1.61762352850610
1027	1.59871800713303
1028	1.59871800713303
1029	1.59871800713303
1030	1.57977076530629
1031	1.57977076530629
1032	1.57977076530629
1033	1.56078166977294
1034	1.56078166977294
1035	1.56078166977294
1036	1.54175058728006
1037	1.54175058728006
1038	1.54175058728006
1039	1.52267738457471
1040	1.52267738457471
1041	1.52267738457471
1042	1.50356192840398
1043	1.50356192840398
1044	1.50356192840398
1045	1.48440408551494
1046	1.48440408551494
1047	1.48440408551494
1048	1.46520372265465
1049	1.46520372265465
1050	1.46520372265465
1051	1.44596070657018
1052	1.44596070657018
1053	1.44596070657018
1054	1.42667490400862
1055	1.42667490400862
1056	1.42667490400862
1057	1.40734618171703
1058	1.40734618171703
1059	1.40734618171703
1060	1.38797440644248
1061	1.38797440644248
1062	1.38797440644248
1063	1.36855944493204
1064	1.36855944493204
1065	1.36855944493204
1066	1.34910116393279
1067	1.34910116393279
1068	1.34910116393279
1069	1.32959943019180
1070	1.32959943019180
1071	1.32959943019180
1072	1.31005411045615
1073	1.31005411045615
1074	1.31005411045615
1075	1.29046507147289
1076	1.29046507147289
1077	1.29046507147289
1078	1.27083217998911
1079	1.27083217998911
1080	1.27083217998911
1081	1.25115530275188
1082	1.25115530275188
1083	1.25115530275188
1084	1.23143430650826
1085	1.23143430650826
1086	1.23143430650826
1087	1.21166905800534
1088	1.21166905800534
1089	1.21166905800534
1090	1.19185942399017
1091	1.19185942399017
1092	1.19185942399017
1093	1.17200527120984
1094	1.17200527120984
1095	1.17200527120984
1096	1.15210646641142
1097	1.15210646641142
1098	1.15210646641142
1099	1.13216287634198
1100	1.13216287634198
1101	1.13216287634198
1102	1.11217436774858
1103	1.11217436774858
1104	1.11217436774858
1105	1.09214080737831
1106	1.09214080737831
1107	1.09214080737831
1108	1.07206206197822
1109	1.07206206197822
1110	1.07206206197822
1111	1.05193799829541
1112	1.05193799829541
1113	1.05193799829541
1114	1.03176848307693
1115	1.03176848307693
1116	1.03176848307693
1117	1.01155338306986
1118	1.01155338306986
1119	1.01155338306986
1120	0.991292565021275
1121	0.991292565021275
1122	0.991292565021275
1123	0.970985895678240
1124	0.970985895678240
1125	0.970985895678240
1126	0.950633241787830
1127	0.950633241787830
1128	0.950633241787830
1129	0.930234470097117
1130	0.930234470097117
1131	0.930234470097117
1132	0.909789447353173
1133	0.909789447353173
1134	0.909789447353173
1135	0.889298040303068
1136	0.889298040303068
1137	0.889298040303068
1138	0.868760115693877
1139	0.868760115693877
1140	0.868760115693877
1141	0.848175540272670
1142	0.848175540272670
1143	0.848175540272670
1144	0.827544180786519
1145	0.827544180786519
1146	0.827544180786519
1147	0.806865903982496
1148	0.806865903982496
1149	0.806865903982496
1150	0.786140576607673
1151	0.786140576607673
1152	0.786140576607673
1153	0.765368065409123
1154	0.765368065409123
1155	0.765368065409123
1156	0.744548237133915
1157	0.744548237133915
1158	0.744548237133915
1159	0.723680958529124
1160	0.723680958529124
1161	0.723680958529124
1162	0.702766096341820
1163	0.702766096341820
1164	0.702766096341820
1165	0.681803517319076
1166	0.681803517319076
1167	0.681803517319076
1168	0.660793088207963
1169	0.660793088207963
1170	0.660793088207963
1171	0.639734675755554
1172	0.639734675755554
1173	0.639734675755554
1174	0.618628146708919
1175	0.618628146708919
1176	0.618628146708919
1177	0.597473367815132
1178	0.597473367815132
1179	0.597473367815132
1180	0.576270205821263
1181	0.576270205821263
1182	0.576270205821263
1183	0.555018527474386
1184	0.555018527474386
1185	0.555018527474386
1186	0.533718199521571
1187	0.533718199521571
1188	0.533718199521571
1189	0.512369088709891
1190	0.512369088709891
1191	0.512369088709891
1192	0.490971061786417
1193	0.490971061786417
1194	0.490971061786417
1195	0.469523985498222
1196	0.469523985498222
1197	0.469523985498222
1198	0.448027726592378
1199	0.448027726592378
1200	0.448027726592378
1201	0.426482151815955
1202	0.426482151815955
1203	0.426482151815955
1204	0.404887127916026
1205	0.404887127916026
1206	0.404887127916026
1207	0.383242521639663
1208	0.383242521639663
1209	0.383242521639663
1210	0.361548199733938
1211	0.361548199733938
1212	0.361548199733938
1213	0.339804028945924
1214	0.339804028945924
1215	0.339804028945924
1216	0.318009876022690
1217	0.318009876022690
1218	0.318009876022690
1219	0.296165607711311
1220	0.296165607711311
1221	0.296165607711311
1222	0.274271090758858
1223	0.274271090758858
1224	0.274271090758858
1225	0.252326191912400
1226	0.252326191912400
1227	0.252326191912400
1228	0.230330777919013
1229	0.230330777919013
1230	0.230330777919013
1231	0.208284715525767
1232	0.208284715525767
1233	0.208284715525767
1234	0.186187871479733
1235	0.186187871479733
1236	0.186187871479733
1237	0.164040112527985
1238	0.164040112527985
1239	0.164040112527985
1240	0.141841305417594
1241	0.141841305417594
1242	0.141841305417594
1243	0.119591316895630
1244	0.119591316895630
1245	0.119591316895630
1246	0.0972900137091679
1247	0.0972900137091679
1248	0.0972900137091679
1249	0.0749372626052784
1250	0.0749372626052784
1251	0.0749372626052784
1252	0.0525329303310327
1253	0.0525329303310327
1254	0.0525329303310327
1255	0.0300768836335039
1256	0.0300768836335039
1257	0.0300768836335039
1258	0.00756898925976346
1259	0.00756898925976346
1260	0.00756898925976346
1261	-0.0149908860431176
1262	-0.0149908860431176
1263	-0.0149908860431176
1264	-0.0376028755280662
1265	-0.0376028755280662
1266	-0.0376028755280662
1267	-0.0602671124480114
1268	-0.0602671124480114
1269	-0.0602671124480114
1270	-0.0829837300558802
1271	-0.0829837300558802
1272	-0.0829837300558802
1273	-0.105752861604602
1274	-0.105752861604602
1275	-0.105752861604602
1276	-0.128574640347104
1277	-0.128574640347104
1278	-0.128574640347104
1279	-0.151449199536314
1280	-0.151449199536314
1281	-0.151449199536314
1282	-0.174376672425161
1283	-0.174376672425161
1284	-0.174376672425161
1285	-0.197357192266573
1286	-0.197357192266573
1287	-0.197357192266573
1288	-0.220390892313479
1289	-0.220390892313479
1290	-0.220390892313479
1291	-0.243477905818804
1292	-0.243477905818804
1293	-0.243477905818804
1294	-0.266618366035479
1295	-0.266618366035479
1296	-0.266618366035479
1297	-0.289812406216431
1298	-0.289812406216431
1299	-0.289812406216431
1300	-0.313060159614589
1301	-0.313060159614589
1302	-0.313060159614589
1303	-0.336361759482879
1304	-0.336361759482879
1305	-0.336361759482879
1306	-0.359717339074231
1307	-0.359717339074231
1308	-0.359717339074231
1309	-0.383127031641573
1310	-0.383127031641573
1311	-0.383127031641573
1312	-0.406590970437833
1313	-0.406590970437833
1314	-0.406590970437833
1315	-0.430109288715939
1316	-0.430109288715939
1317	-0.430109288715939
1318	-0.453682119728817
1319	-0.453682119728817
1320	-0.453682119728817
1321	-0.477309596729399
1322	-0.477309596729399
1323	-0.477309596729399
1324	-0.500991852970611
1325	-0.500991852970611
1326	-0.500991852970611
1327	-0.524729021705381
1328	-0.524729021705381
1329	-0.524729021705381
1330	-0.548521236186636
1331	-0.548521236186636
1332	-0.548521236186636
1333	-0.572368629667307
1334	-0.572368629667307
1335	-0.572368629667307
1336	-0.596271335400320
1337	-0.596271335400320
1338	-0.596271335400320
1339	-0.620229486638604
1340	-0.620229486638604
1341	-0.620229486638604
1342	-0.644243216635087
1343	-0.644243216635087
1344	-0.644243216635087
1345	-0.668312658642696
1346	-0.668312658642696
1347	-0.668312658642696
1348	-0.692437945914362
1349	-0.692437945914362
1350	-0.692437945914362
1351	-0.716619211703009
